city,country,iso2,lat,lng,query,place_id,name,addr,place_lat,place_lng,tz_id,tz_rawoffset,tz_dstoffset
Taipei,Taiwan,TW,25.0358,121.5683,mall,ChIJZ9V-89imQjQRaJqCeCCcgOA,Global Mall Linkou A9,"No. 2號, Section 1, Wenhuasan Road, Linkou District, New Taipei City, 244",25.066478699999998,121.36145020000001,Asia/Taipei,28800,0
Taipei,Taiwan,TW,25.0358,121.5683,mall,ChIJtxJNwl2rQjQRoazvsWgXcWU,Global Mall Nangang Station Store,"115, Taipei City, Nangang District, Section 7, Zhongxiao East Road, 371號B1",25.0529409,121.6071615,Asia/Taipei,28800,0
Taipei,Taiwan,TW,25.0358,121.5683,mall,ChIJx5MUFjunQjQRJrC61VPRFVQ,Global Mall Taoyuan A8,"No. 8號, Fuxing 1st Road, Guishan District, Taoyuan City, 333",25.060604,121.3700716,Asia/Taipei,28800,0
Taipei,Taiwan,TW,25.0358,121.5683,mall,ChIJV1yAKq-pQjQRWrFBVEm9DAQ,Longshan Temple Street Underground,"No. 145號, Section 1, Xiyuan Road, Wanhua District, Taipei City, 108",25.035717899999998,121.49963159999999,Asia/Taipei,28800,0
Taipei,Taiwan,TW,25.0358,121.5683,mall,ChIJReiujXSgQjQRUEIzbN1DkSI,Tai Mall,"No. 112號, Section 1, Nankan Road, Luzhu District, Taoyuan City, 338",25.053471,121.28839199999999,Asia/Taipei,28800,0
Taipei,Taiwan,TW,25.0358,121.5683,mall,ChIJ6cxPB22pQjQRLik_97hS8Ow,Taipei City Mall,"b1 100號, Section 1, Shimin Boulevard, Zhongzheng District, Taipei City, 100",25.049561399999998,121.5138922,Asia/Taipei,28800,0
Taipei,Taiwan,TW,25.0358,121.5683,mall,ChIJAQDAZuerQjQRlFBRMA4OF0c,Urban One,"No. 1號, Qingcheng Street, Songshan District, Taipei City, 105",25.052910600000004,121.544472,Asia/Taipei,28800,0
Taipei,Taiwan,TW,25.0358,121.5683,park,ChIJGYla20SuQjQRpGbfpJ57k1Q,Beitou Park,"112, Taipei City, Beitou District, Guangming Road, 中山路",25.1363048,121.50628290000002,Asia/Taipei,28800,0
Taipei,Taiwan,TW,25.0358,121.5683,park,ChIJZdjVGHupQjQR0G5JlJ1V8N0,Central Art Park,"Beiping East Road, Zhongzheng District, Taipei City, 100",25.0461209,121.52683529999999,Asia/Taipei,28800,0
Taipei,Taiwan,TW,25.0358,121.5683,park,ChIJoxwgmQCsQjQRseq7tt1OFuU,Dajia Riverside Park,"104, Taipei City, Zhongshan District",25.07469,121.54110060000001,Asia/Taipei,28800,0
Taipei,Taiwan,TW,25.0358,121.5683,park,ChIJ-2iGHziqQjQRtIxo8kzMOl8,Fujhoushan Park,"Lane 195, Wolong Street, Da’an District, Taipei City, Taiwan 116",25.0160102,121.55483999999998,Asia/Taipei,28800,0
Taipei,Taiwan,TW,25.0358,121.5683,park,ChIJfQNTLDiqQjQRfVU8bVpiGS0,Fuyang Eco Park,"Fuyang Street, Da’an District, Taipei City, 106",25.016720199999998,121.5574983,Asia/Taipei,28800,0
Taipei,Taiwan,TW,25.0358,121.5683,park,ChIJH_p6JIWrQjQRuiL2tiFaEm4,Rainbow Riverside Park,"Section 1, Tiding Blvd, Neihu District, Taipei City, Taiwan 114",25.059919,121.572304,Asia/Taipei,28800,0
Taipei,Taiwan,TW,25.0358,121.5683,park,ChIJ293KxeKrQjQRewbnsVtdLBg,Rongxing Garden,"No. 1號, Section 3, Minquan East Road, Zhongshan District, Taipei City, 10491",25.0634668,121.5391412,Asia/Taipei,28800,0
Taipei,Taiwan,TW,25.0358,121.5683,park,ChIJ-xJGxJ-uQjQREuEYvIDLeLk,Shuangxi Park,"No. 307, Fulin Road, Shilin District, Taipei City, 111",25.0984861,121.53610559999998,Asia/Taipei,28800,0
Taipei,Taiwan,TW,25.0358,121.5683,park,ChIJA_dbHrqrQjQR4nR7t3qDWHc,Songshou Square Park,"110, Taiwan, Taipei City, Xinyi District",25.0373978,121.56607749999999,Asia/Taipei,28800,0
Taipei,Taiwan,TW,25.0358,121.5683,park,ChIJM0qc95GpQjQRSBGrhjW-qTo,Taipei City Hakka Cultural Park,"No. 2號, Section 3, Tingzhou Road, Zhongzheng District, Taipei City, 100",25.0202507,121.5253585,Asia/Taipei,28800,0
Taipei,Taiwan,TW,25.0358,121.5683,park,ChIJB7SHCoGuQjQRXYdyE6AqivM,Tianmu Sports Park,"111, Taipei City, Shilin District, Section 2, Zhongcheng Road, 七十七號",25.11318,121.532537,Asia/Taipei,28800,0
Taipei,Taiwan,TW,25.0358,121.5683,park,ChIJuwDE9bGrQjQRY7eR6Ve0Kik,Xiangshan Park,"Lane 150, Section 5, Xinyi Road, Xinyi District, Taipei City, 110",25.0303924,121.5701294,Asia/Taipei,28800,0
Taipei,Taiwan,TW,25.0358,121.5683,park,ChIJeWSiFzWqQjQR1gnWSvEwxA4,Xinyi No.414 Park,"No. 110, Xin'an Street, Xinyi District, Taipei City, Taiwan 110",25.026451899999998,121.5577868,Asia/Taipei,28800,0
Taipei,Taiwan,TW,25.0358,121.5683,park,ChIJc7yjJSmvQjQRgIhHqCPzsbc,Yanping Riverside Park,"Diwai Road, Datong District, Taipei City, 103",25.054116,121.507081,Asia/Taipei,28800,0
Taipei,Taiwan,TW,25.0358,121.5683,park,ChIJsQbu8U6pQjQRcRFVHKrhSfE,Yuanshan Park,"No. 1號, Yumen Street, Zhongshan District, Taipei City, 10491",25.0707535,121.52048049999999,Asia/Taipei,28800,0
Taipei,Taiwan,TW,25.0358,121.5683,park,ChIJdWuvmAipQjQR3MA6_ENwQVo,臺北市電影主題公園 Taipei Cinema Park,"No. 19, Kangding Road, Wanhua District, Taipei City, 108",25.0447182,121.5031916,Asia/Taipei,28800,0
Taipei,Taiwan,TW,25.0358,121.5683,shopping,ChIJbSEhom6pQjQREwct-uP33gA,Zhongshan Metro Mall,"10491, Taipei City, Zhongshan District",25.0502629,121.5201048,Asia/Taipei,28800,0
